Orthogroup	CB4856.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	DL238.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1185.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1187.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1202.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1208.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1228.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1243.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1260.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1286.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1287.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1493.20251012.inbred.withONT.blobFiltered.softMasked.braker.longestIso.protein	ECA1693.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1725.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1751.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1757.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1769.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1825.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1843.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1851.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA191.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1943.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1997.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2081.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2109.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2111.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2187.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2199.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2367.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2377.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2417.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2452.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2473.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2561.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2581.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2948.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA3025.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA3035.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA3088.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA347.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA369.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA701.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA703.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA706.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA722.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA723.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA730.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA741.20251124.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA742.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA768.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	EG4725.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU258.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU3166.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU3226.20251012.inbred.onlyONT.blobFiltered.softMasked.braker.longestIso.protein	JU775.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	MY23.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC1790.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC195.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC199.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	QX1791.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	WN2001.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	XZ1515.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	XZ1516.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	c_elegans.PRJNA13758.WS283.csq.PCfeaturesOnly.longest.protein	AB1.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	CB4852.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	CGC1.Nov2025.softMasked.braker.longest.protein	CX11254.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	CX11264.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	CX11314.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1186.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1195.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1237.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1255.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1409.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1413.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1761.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA1889.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2151.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2281.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2336.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA248.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA250.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA251.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2529.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2555.20251014.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2565.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA259.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2607.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2676.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2952.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA2968.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA3005.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA3012.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA36.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA594.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA738.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ECA923.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ED3017.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ED3049.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	ED3073.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JT11398.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU1400.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU1409.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU1581.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU2001.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU2526.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU2600.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU2829.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU2841.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU310.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU311.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU3128.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU3282.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU346.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU394.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU440.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	JU782.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	LKC34.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	MY1.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	MY10.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	MY16.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	MY2147.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	MY2212.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	MY2693.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC1.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC1119.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC1775.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC1792.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC1810.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC2.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC259.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	NIC526.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	PX179.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	QG4018.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	QG4021.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	QX1794.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	RC301.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	TWN2530.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	WN2082.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	WN2117.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein	XZ1513.20251012.inbred.blobFiltered.softMasked.braker.longestIso.protein
OG0038717																																																																																																							g1920.t1																																							
OG0038718																																										g19139.t1																																																																																																				
OG0038719																				g11279.t1																																																																																																																										
OG0038720																																																									g142.t1																																																																																					
OG0038721																																					g10082.t1																																																																																																									
OG0038722																																																																																																																				g21136.t1																										
OG0038723																																																g2963.t1																																																																																														
OG0038724																										g12538.t1																																																																																																																				
OG0038725																																																	g7860.t1																																																																																													
